   -1.187194,64.826233,8.130002
   -6.142837,65.927422,-0.000000
   31.746841,100.080002,0.000000
   39.366852,98.809982,6.099998
   64.766846,116.079941,0.000000
   68.076843,113.040024,3.559999
   96.266846,118.369980,0.000000
   98.046844,114.049973,2.062331
   114.296844,113.540024,0.000000
   96.776840,54.869980,6.517096
   96.266846,72.900009,0.000000
   106.936844,48.009995,0.000000
   57.146851,62.739975,11.680001
   72.136841,84.080002,6.633347
   82.806854,95.759995,4.012877
   -169.419098,16.915739,-0.000000
   -177.035828,11.229694,7.620002
   -183.084564,9.296997,-0.000000
   -148.192398,26.747538,-0.000000
   -153.575363,21.636553,13.970002
   -126.190651,35.514084,5.330001
   -84.050156,54.021847,-0.000000
   -86.416969,48.318592,18.290003
   -125.601196,33.312325,13.970002
   -42.175732,62.659023,-0.000000
   -42.137329,58.528698,22.350002
   -3.544493,50.477592,24.639997
   53.596848,48.009995,26.669998
   109.726837,36.069992,20.319998
   158.141220,32.867401,11.680001
   157.181122,36.994099,0.000000
   195.845322,36.444603,0.000000
   198.421494,24.970091,14.730000
   217.943008,36.701542,0.000000
   224.240524,22.792717,11.939998
   233.396622,40.165440,0.000000
   242.954117,30.082399,7.870000
   249.502090,43.866344,0.000000
   257.511444,39.318447,9.650002
   267.636658,44.037434,0.000000
   267.381256,39.921616,9.375875
   -129.344971,27.826403,22.350002
   -115.249748,22.588278,32.770000
   -83.380127,33.276646,31.705227
   -43.810791,41.023785,31.999998
   -3.790570,32.775356,35.809998
   45.976837,30.489975,34.040001
   106.426849,22.609970,28.449999
   159.110229,25.329865,18.290003
   -129.034393,12.997487,36.580002
   -137.842133,17.008808,31.750000
   -146.852936,12.115658,27.430000
   -167.374252,0.337567,20.830002
   -185.472137,-8.430785,10.160001
   -129.556076,2.874023,35.809998
   -138.469482,9.804406,30.989998
   -189.653305,-15.045199,13.970002
   -186.338577,-26.411579,14.990002
   -219.117096,-39.503284,7.369999
   -223.164688,-35.673569,7.369999
   -228.977280,-37.688282,4.059999
   -229.678406,-35.835785,-0.000000
   -197.032120,-13.827255,-0.000000
   -193.635788,-12.582498,5.079998
   -151.718582,-0.788121,30.480000
   -142.486694,4.850280,30.730001
   -151.610046,-3.725685,30.730001
   -165.824905,-4.498291,26.420000
   -164.430069,-10.515144,25.910000
   -183.989227,-31.260592,16.259998
   -213.449738,-42.540489,8.379999
   -161.528366,-22.659479,27.047174
   -148.211853,-10.455325,34.540001
   -128.220383,-24.037979,34.799999
   -160.778366,-28.655569,27.430000
   -141.809769,-6.662666,34.799999
   -137.310959,1.582955,34.540001
   -127.194580,-12.234112,38.610001
   -184.219818,-36.558086,18.290003
   -210.769104,-46.435375,10.919998
   -163.427414,-50.345478,17.020000
   -124.040443,-51.152882,22.350002
   -181.287918,-45.917809,10.160001
   -184.905853,-40.088390,17.269999
   -91.069618,-37.163376,43.180000
   -91.579506,-47.217293,35.049995
   -122.799408,-12.376725,40.389996
   -81.292206,-8.397122,49.279999
   -113.739136,3.524862,40.130001
   -109.828125,15.830540,36.580002
   -79.181816,15.358729,42.669998
   -46.452160,17.672569,46.230000
   -39.970043,-9.546609,51.049999
   0.110384,6.937223,48.009998
   5.076844,-18.789993,51.049999
   48.006851,5.089982,46.230000
   50.036850,-18.539993,49.020000
   103.886841,-1.010024,43.939999
   103.376846,-27.930008,44.700001
   161.162369,4.123069,33.020004
   163.766937,-20.261320,28.449999
   199.195084,9.136382,23.370001
   203.466644,-15.218976,21.840002
   227.201157,10.131914,13.970002
   231.175110,-5.114145,14.220000
   243.208893,19.011372,9.909999
   246.819061,6.594709,10.670001
   262.049408,33.459076,18.290003
   -51.241043,-40.521793,41.150002
   6.606843,-52.830002,37.590000
   47.240704,-51.721313,38.100002
   98.294579,-53.795647,30.989998
   165.371384,-41.269321,17.269999
   206.519302,-27.586216,9.650002
   233.308868,-16.060780,7.110003
   261.325928,7.033109,5.589998
   273.138245,19.171013,14.409779
   -67.232765,-53.982800,73.660004
   -68.469292,-55.615852,71.370003
   -41.431782,-51.342903,64.519997
   -16.828482,-66.025253,77.220001
   -33.569759,-64.848167,80.769997
   -56.426437,-58.987450,80.010002
   3.046844,-66.030014,0.000000
   -51.868515,-56.469826,-0.000000
   95.548935,-61.466160,0.000000
   166.511826,-45.863071,0.000000
   233.058502,-20.942669,0.000000
   263.500702,6.870311,0.000000
   -119.927795,-54.873909,-0.000000
   -84.209518,-55.953888,-0.000000
   -156.094864,-55.203892,-0.000000
   -179.308792,-48.753994,-0.000000
   -206.911743,-52.337349,-0.000000
   -209.366943,-50.140347,7.870000
   -227.328964,-53.853546,-0.000000
   -224.427170,-52.447666,4.569998
   318.715668,69.285507,86.610001
   297.370087,40.059059,73.150002
   310.972900,63.384106,63.250000
   288.661469,51.544575,9.650002
   274.231842,37.747593,20.904961
   281.194397,46.874439,0.000000
   295.792297,60.230179,5.840001
   290.159393,53.076187,0.000000
   268.865143,28.569664,24.129999
   -228.326324,-43.556538,3.810001
   -228.726089,-43.153072,-0.000000
   -228.311264,-48.939365,4.830000
   -230.245377,-49.082825,-0.000000
   -33.471981,-65.714722,79.250000
   -56.368610,-60.880119,78.230003
   105.666840,93.729965,0.000000
   46.226837,-64.342575,0.000000
   206.947968,-32.213493,0.000000
   276.245270,19.983170,0.000000
   299.553619,38.682877,73.150002
   285.644012,27.761074,52.320000
   282.026184,30.255810,52.320000
   302.940948,61.348839,21.590000
   -124.396561,37.824509,-0.000000
   39.366852,98.809982,-6.099998
   -1.187194,64.826233,-8.130002
   68.076843,113.040024,-3.560004
   98.046844,114.049973,-2.062331
   96.776840,54.869980,-6.517096
   72.136841,84.080002,-6.633341
   57.146851,62.739975,-11.680001
   82.806854,95.759995,-4.012877
   -177.035828,11.229694,-7.620002
   -153.575363,21.636553,-13.970002
   -126.190651,35.514084,-5.330001
   -125.601196,33.312325,-13.970002
   -86.416969,48.318592,-18.289999
   -42.137329,58.528698,-22.349997
   -3.544493,50.477592,-24.639997
   53.596848,48.009995,-26.670002
   109.726837,36.069992,-20.320002
   158.141220,32.867401,-11.680001
   198.421494,24.970091,-14.729995
   224.240524,22.792717,-11.939998
   242.954117,30.082399,-7.870005
   257.511444,39.318447,-9.649997
   267.381256,39.921616,-9.375875
   -129.344971,27.826403,-22.349997
   -115.249748,22.588278,-32.770000
   -83.380127,33.276646,-31.705223
   -43.810791,41.023785,-32.000004
   -3.790570,32.775356,-35.809998
   45.976837,30.489975,-34.040001
   106.426849,22.609970,-28.450005
   159.110229,25.329865,-18.289999
   -137.842133,17.008808,-31.750000
   -129.034393,12.997487,-36.580006
   -146.852936,12.115658,-27.430006
   -167.374252,0.337567,-20.830002
   -185.472137,-8.430785,-10.159996
   -138.469482,9.804406,-30.989998
   -129.556076,2.874023,-35.809998
   -189.653305,-15.045199,-13.970002
   -223.164688,-35.673569,-7.369999
   -219.117096,-39.503284,-7.369999
   -186.338577,-26.411579,-14.990002
   -193.635788,-12.582498,-5.079998
   -228.977280,-37.688282,-4.059999
   -151.610046,-3.725685,-30.730001
